0.05
2
Time,N001,I1,R1,
0.003199,-54.7098,6.74548,-2.73549,
0.0032,-54.9096,6.75528,-2.74548,
0.003201,-55.1057,6.7649,-2.75528,
0.003202,-55.2979,6.77432,-2.7649,
0.003203,-55.4865,6.78356,-2.77432,
0.003204,-55.6712,6.79261,-2.78356,
0.003205,-55.8522,6.80147,-2.79261,
0.003206,-56.0294,6.81014,-2.80147,
0.003207,-56.2028,6.81862,-2.81014,
0.003208,-56.3724,6.82691,-2.81862,
0.003209,-56.5382,6.83501,-2.82691,
0.00321,-56.7001,6.84292,-2.83501,
0.003211,-56.8583,6.85063,-2.84292,
0.003212,-57.0127,6.85816,-2.85063,
0.003213,-57.1632,6.86549,-2.85816,
0.003214,-57.3099,6.87263,-2.86549,
0.003215,-57.4527,6.87958,-2.87263,
0.003216,-57.5917,6.88634,-2.87958,
0.003217,-57.7268,6.8929,-2.88634,
0.003218,-57.8581,6.89928,-2.8929,
0.003219,-57.9855,6.90545,-2.89928,
0.00322,-58.1091,6.91144,-2.90545,
0.003221,-58.2287,6.91723,-2.91144,
0.003222,-58.3445,6.92282,-2.91723,
0.003223,-58.4564,6.92822,-2.92282,
0.003224,-58.5645,6.93343,-2.92822,
0.003225,-58.6686,6.93844,-2.93343,
0.003226,-58.7688,6.94326,-2.93844,
0.003227,-58.8652,6.94788,-2.94326,
0.003228,-58.9576,6.95231,-2.94788,
0.003229,-59.0461,6.95654,-2.95231,
0.00323,-59.1308,6.96057,-2.95654,
0.003231,-59.2115,6.96441,-2.96057,
0.003232,-59.2883,6.96806,-2.96441,
0.003233,-59.3611,6.9715,-2.96806,
0.003234,-59.4301,6.97476,-2.9715,
0.003235,-59.4951,6.97781,-2.97476,
0.003236,-59.5562,6.98067,-2.97781,
0.003237,-59.6134,6.98333,-2.98067,
0.003238,-59.6666,6.98579,-2.98333,
0.003239,-59.7159,6.98806,-2.98579,
0.00324,-59.7613,6.99013,-2.98806,
0.003241,-59.8027,6.99201,-2.99013,
0.003242,-59.8402,6.99368,-2.99201,
0.003243,-59.8737,6.99516,-2.99368,
0.003244,-59.9033,6.99645,-2.99516,
0.003245,-59.9289,6.99753,-2.99645,
0.003246,-59.9507,6.99842,-2.99753,
0.003247,-59.9684,6.99911,-2.99842,
0.003248,-59.9822,6.99961,-2.99911,
0.003249,-59.9921,6.9999,-2.99961,
0.00325,-59.998,7,-2.9999,
0.003251,-60,6.9999,-3,
0.003252,-59.998,6.99961,-2.9999,
0.003253,-59.9921,6.99911,-2.99961,
0.003254,-59.9822,6.99842,-2.99911,
0.003255,-59.9684,6.99753,-2.99842,
0.003256,-59.9507,6.99645,-2.99753,
0.003257,-59.9289,6.99516,-2.99645,
0.003258,-59.9033,6.99368,-2.99516,
0.003259,-59.8737,6.99201,-2.99368,
0.00326,-59.8402,6.99013,-2.99201,
0.003261,-59.8027,6.98806,-2.99013,
0.003262,-59.7613,6.98579,-2.98806,
0.003263,-59.7159,6.98333,-2.98579,
0.003264,-59.6666,6.98067,-2.98333,
0.003265,-59.6134,6.97781,-2.98067,
0.003266,-59.5562,6.97476,-2.97781,
0.003267,-59.4951,6.9715,-2.97476,
0.003268,-59.4301,6.96806,-2.9715,
0.003269,-59.3611,6.96441,-2.96806,
0.00327,-59.2883,6.96057,-2.96441,
0.003271,-59.2115,6.95654,-2.96057,
0.003272,-59.1308,6.95231,-2.95654,
0.003273,-59.0461,6.94788,-2.95231,
0.003274,-58.9576,6.94326,-2.94788,
0.003275,-58.8652,6.93844,-2.94326,
0.003276,-58.7688,6.93343,-2.93844,
0.003277,-58.6686,6.92822,-2.93343,
0.003278,-58.5645,6.92282,-2.92822,
0.003279,-58.4564,6.91723,-2.92282,
0.00328,-58.3445,6.91144,-2.91723,
0.003281,-58.2287,6.90545,-2.91144,
0.003282,-58.1091,6.89928,-2.90545,
0.003283,-57.9855,6.8929,-2.89928,
0.003284,-57.8581,6.88634,-2.8929,
0.003285,-57.7268,6.87958,-2.88634,
0.003286,-57.5917,6.87263,-2.87958,
0.003287,-57.4527,6.86549,-2.87263,
0.003288,-57.3099,6.85816,-2.86549,
0.003289,-57.1632,6.85063,-2.85816,
0.00329,-57.0127,6.84292,-2.85063,
0.003291,-56.8583,6.83501,-2.84292,
0.003292,-56.7001,6.82691,-2.83501,
0.003293,-56.5382,6.81862,-2.82691,
0.003294,-56.3724,6.81014,-2.81862,
0.003295,-56.2028,6.80147,-2.81014,
0.003296,-56.0294,6.79261,-2.80147,
0.003297,-55.8522,6.78356,-2.79261,
0.003298,-55.6712,6.77432,-2.78356,
0.003299,-55.4865,6.7649,-2.77432,
0.0033,-55.2979,6.75528,-2.7649,
0.003301,-55.1057,6.74548,-2.75528,
0.003302,-54.9096,6.73549,-2.74548,
0.003303,-54.7098,6.72532,-2.73549,
0.003304,-54.5063,6.71495,-2.72532,
0.003305,-54.2991,6.7044,-2.71495,
0.003306,-54.0881,6.69367,-2.7044,
0.003307,-53.8734,6.68275,-2.69367,
0.003308,-53.655,6.67164,-2.68275,
0.003309,-53.4329,6.66036,-2.67164,
0.00331,-53.2071,6.64888,-2.66036,
0.003311,-52.9776,6.63723,-2.64888,
0.003312,-52.7445,6.62539,-2.63723,
0.003313,-52.5077,6.61336,-2.62539,
0.003314,-52.2673,6.60116,-2.61336,
0.003315,-52.0232,6.58877,-2.60116,
0.003316,-51.7755,6.57621,-2.58877,
0.003317,-51.5241,6.56346,-2.57621,
0.003318,-51.2692,6.55053,-2.56346,
0.003319,-51.0106,6.53742,-2.55053,
0.00332,-50.7484,6.52414,-2.53742,
0.003321,-50.4827,6.51067,-2.52414,
0.003322,-50.2134,6.49703,-2.51067,
0.003323,-49.9405,6.48321,-2.49703,
0.003324,-49.6641,6.46921,-2.48321,
0.003325,-49.3841,6.45503,-2.46921,
0.003326,-49.1007,6.44068,-2.45503,
0.003327,-48.8136,6.42616,-2.44068,
0.003328,-48.5231,6.41146,-2.42616,
0.003329,-48.2291,6.39658,-2.41146,
0.00333,-47.9316,6.38153,-2.39658,
0.003331,-47.6307,6.36631,-2.38153,
0.003332,-47.3262,6.35092,-2.36631,
0.003333,-47.0184,6.33535,-2.35092,
0.003334,-46.7071,6.31962,-2.33535,
0.003335,-46.3923,6.30371,-2.31962,
0.003336,-46.0742,6.28763,-2.30371,
0.003337,-45.7527,6.27139,-2.28763,
0.003338,-45.4277,6.25497,-2.27139,
0.003339,-45.0994,6.23839,-2.25497,
0.00334,-44.7678,6.22164,-2.23839,
0.003341,-44.4328,6.20472,-2.22164,
0.003342,-44.0945,6.18764,-2.20472,
0.003343,-43.7528,6.17039,-2.18764,
0.003344,-43.4078,6.15298,-2.17039,
0.003345,-43.0596,6.1354,-2.15298,
0.003346,-42.7081,6.11766,-2.1354,
0.003347,-42.3533,6.09976,-2.11766,
0.003348,-41.9952,6.0817,-2.09976,
0.003349,-41.6339,6.06347,-2.0817,
0.00335,-41.2694,6.04508,-2.06347,
0.003351,-40.9017,6.02654,-2.04508,
0.003352,-40.5308,6.00783,-2.02654,
0.003353,-40.1567,5.98897,-2.00783,
0.003354,-39.7794,5.96995,-1.98897,
0.003355,-39.399,5.95078,-1.96995,
0.003356,-39.0155,5.93144,-1.95078,
0.003357,-38.6288,5.91195,-1.93144,
0.003358,-38.2391,5.89231,-1.91195,
0.003359,-37.8462,5.87252,-1.89231,
0.00336,-37.4503,5.85257,-1.87252,
0.003361,-37.0513,5.83247,-1.85257,
0.003362,-36.6493,5.81221,-1.83247,
0.003363,-36.2443,5.79181,-1.81221,
0.003364,-35.8362,5.77126,-1.79181,
0.003365,-35.4251,5.75056,-1.77126,
0.003366,-35.0111,5.72971,-1.75056,
0.003367,-34.5941,5.70871,-1.72971,
0.003368,-34.1742,5.68757,-1.70871,
0.003369,-33.7513,5.66628,-1.68757,
0.00337,-33.3255,5.64484,-1.66628,
0.003371,-32.8969,5.62327,-1.64484,
0.003372,-32.4653,5.60155,-1.62327,
0.003373,-32.0309,5.57968,-1.60155,
0.003374,-31.5936,5.55768,-1.57968,
0.003375,-31.1536,5.53553,-1.55768,
0.003376,-30.7107,5.51325,-1.53553,
0.003377,-30.265,5.49083,-1.51325,
0.003378,-29.8165,5.46827,-1.49083,
0.003379,-29.3653,5.44557,-1.46827,
0.00338,-28.9114,5.42274,-1.44557,
0.003381,-28.4547,5.39977,-1.42274,
0.003382,-27.9953,5.37666,-1.39977,
0.003383,-27.5333,5.35343,-1.37666,
0.003384,-27.0686,5.33006,-1.35343,
0.003385,-26.6012,5.30656,-1.33006,
0.003386,-26.1312,5.28293,-1.30656,
0.003387,-25.6586,5.25917,-1.28293,
0.003388,-25.1834,5.23528,-1.25917,
0.003389,-24.7056,5.21126,-1.23528,
0.00339,-24.2253,5.18712,-1.21126,
0.003391,-23.7424,5.16285,-1.18712,
0.003392,-23.257,5.13846,-1.16285,
0.003393,-22.7691,5.11394,-1.13846,
0.003394,-22.2788,5.0893,-1.11394,
0.003395,-21.786,5.06454,-1.0893,
0.003396,-21.2907,5.03965,-1.06454,
0.003397,-20.793,5.01465,-1.03965,
0.003398,-20.293,4.98952,-1.01465,
0.003399,-19.7905,4.96428,-0.989525,
0.0034,-19.2857,4.93893,-0.964284,
0.003401,-18.7785,4.91345,-0.938926,
0.003402,-18.269,4.88786,-0.913452,
0.003403,-17.7573,4.86216,-0.887864,
0.003404,-17.2432,4.83634,-0.862161,
0.003405,-16.7269,4.81042,-0.836345,
0.003406,-16.2083,4.78438,-0.810417,
0.003407,-15.6876,4.75823,-0.784378,
0.003408,-15.1646,4.73197,-0.758229,
0.003409,-14.6394,4.70561,-0.731972,
0.00341,-14.1121,4.67913,-0.705606,
0.003411,-13.5827,4.65256,-0.679134,
0.003412,-13.0511,4.62587,-0.652556,
0.003413,-12.5175,4.59909,-0.625873,
0.003414,-11.9817,4.5722,-0.599087,
0.003415,-11.444,4.54521,-0.572198,
0.003416,-10.9041,4.51812,-0.545207,
0.003417,-10.3623,4.49093,-0.518116,
0.003418,-9.81851,4.46364,-0.490926,
0.003419,-9.27273,4.43625,-0.463637,
0.00342,-8.72501,4.40877,-0.436251,
0.003421,-8.17537,4.38119,-0.408768,
0.003422,-7.62382,4.35352,-0.381191,
0.003423,-7.07039,4.32576,-0.35352,
0.003424,-6.51511,4.2979,-0.325755,
0.003425,-5.95799,4.26995,-0.297899,
0.003426,-5.39905,4.24192,-0.269952,
0.003427,-4.83832,4.21379,-0.241916,
0.003428,-4.27582,4.18558,-0.213791,
0.003429,-3.71158,4.15728,-0.185579,
0.00343,-3.1456,4.1289,-0.15728,
0.003431,-2.57793,4.10043,-0.128896,
0.003432,-2.00857,4.07188,-0.100429,
0.003433,-1.43756,4.04325,-0.0718779,
0.003434,-0.864907,4.01453,-0.0432454,
0.003435,-0.290644,3.98574,-0.0145322,
0.003436,0.285211,3.95687,0.0142605,
0.003437,0.862633,3.92792,0.0431317,
0.003438,1.4416,3.8989,0.07208,
0.003439,2.02209,3.8698,0.101105,
0.00344,2.60408,3.84062,0.130204,
0.003441,3.18754,3.81138,0.159377,
0.003442,3.77246,3.78206,0.188623,
0.003443,4.35881,3.75267,0.217941,
0.003444,4.94657,3.72321,0.247328,
0.003445,5.53571,3.69369,0.276785,
0.003446,6.12621,3.6641,0.30631,
0.003447,6.71805,3.63444,0.335902,
0.003448,7.3112,3.60472,0.36556,
0.003449,7.90564,3.57493,0.395282,
0.00345,8.50135,3.54508,0.425067,
0.003451,9.0983,3.51518,0.454915,
0.003452,9.69647,3.48521,0.484824,
0.003453,10.2958,3.45518,0.514792,
0.003454,10.8964,3.4251,0.544819,
0.003455,11.4981,3.39496,0.574904,
0.003456,12.1009,3.36476,0.605044,
0.003457,12.7048,3.33451,0.63524,
0.003458,13.3098,3.30421,0.66549,
0.003459,13.9158,3.27385,0.695792,
0.00346,14.5229,3.24345,0.726146,
0.003461,15.131,3.213,0.756551,
0.003462,15.7401,3.18249,0.787004,
0.003463,16.3501,3.15195,0.817505,
0.003464,16.9611,3.12135,0.848053,
0.003465,17.5729,3.09072,0.878646,
0.003466,18.1857,3.06004,0.909284,
0.003467,18.7993,3.02931,0.939964,
0.003468,19.4137,2.99855,0.970687,
0.003469,20.029,2.96775,1.00145,
0.00347,20.6451,2.93691,1.03225,
0.003471,21.2619,2.90603,1.06309,
0.003472,21.8794,2.87512,1.09397,
0.003473,22.4977,2.84417,1.12488,
0.003474,23.1167,2.81319,1.15583,
0.003475,23.7363,2.78217,1.18681,
0.003476,24.3566,2.75113,1.21783,
0.003477,24.9774,2.72005,1.24887,
0.003478,25.5989,2.68895,1.27995,
0.003479,26.221,2.65782,1.31105,
0.00348,26.8436,2.62667,1.34218,
0.003481,27.4667,2.59549,1.37333,
0.003482,28.0903,2.56428,1.40451,
0.003483,28.7144,2.53306,1.43572,
0.003484,29.3389,2.50181,1.46694,
0.003485,29.9638,2.47054,1.49819,
0.003486,30.5892,2.43926,1.52946,
0.003487,31.2149,2.40795,1.56074,
0.003488,31.8409,2.37663,1.59205,
0.003489,32.4673,2.3453,1.62337,
0.00349,33.094,2.31395,1.6547,
0.003491,33.7209,2.28259,1.68605,
0.003492,34.3481,2.25122,1.71741,
0.003493,34.9756,2.21984,1.74878,
0.003494,35.6032,2.18845,1.78016,
0.003495,36.231,2.15705,1.81155,
0.003496,36.8589,2.12565,1.84295,
0.003497,37.487,2.09424,1.87435,
0.003498,38.1152,2.06283,1.90576,
0.003499,38.7434,2.03142,1.93717,
0.0035,39.3717,2,1.96858,
0.003501,40,1.96858,2,
0.003502,40.6283,1.93717,2.03142,
0.003503,41.2566,1.90576,2.06283,
0.003504,41.8848,1.87435,2.09424,
0.003505,42.513,1.84295,2.12565,
0.003506,43.1411,1.81155,2.15705,
0.003507,43.769,1.78016,2.18845,
0.003508,44.3968,1.74878,2.21984,
0.003509,45.0244,1.71741,2.25122,
0.00351,45.6519,1.68605,2.28259,
0.003511,46.2791,1.6547,2.31395,
0.003512,46.906,1.62337,2.3453,
0.003513,47.5327,1.59205,2.37663,
0.003514,48.1591,1.56074,2.40795,
0.003515,48.7851,1.52946,2.43926,
0.003516,49.4108,1.49819,2.47054,
0.003517,50.0362,1.46694,2.50181,
0.003518,50.6611,1.43572,2.53306,
0.003519,51.2856,1.40451,2.56428,
0.00352,51.9097,1.37333,2.59549,
0.003521,52.5333,1.34218,2.62667,
0.003522,53.1564,1.31105,2.65782,
0.003523,53.779,1.27995,2.68895,
0.003524,54.4011,1.24887,2.72005,
0.003525,55.0226,1.21783,2.75113,
0.003526,55.6434,1.18681,2.78217,
0.003527,56.2637,1.15583,2.81319,
0.003528,56.8833,1.12488,2.84417,
0.003529,57.5023,1.09397,2.87512,
0.00353,58.1206,1.06309,2.90603,
0.003531,58.7381,1.03225,2.93691,
0.003532,59.3549,1.00145,2.96775,
0.003533,59.971,0.970687,2.99855,
0.003534,60.5863,0.939964,3.02931,
0.003535,61.2007,0.909284,3.06004,
0.003536,61.8143,0.878646,3.09072,
0.003537,62.4271,0.848053,3.12135,
0.003538,63.0389,0.817505,3.15195,
0.003539,63.6499,0.787004,3.18249,
0.00354,64.2599,0.756551,3.213,
0.003541,64.869,0.726146,3.24345,
0.003542,65.4771,0.695792,3.27385,
0.003543,66.0842,0.66549,3.30421,
0.003544,66.6902,0.63524,3.33451,
0.003545,67.2952,0.605044,3.36476,
0.003546,67.8991,0.574904,3.39496,
0.003547,68.5019,0.544819,3.4251,
0.003548,69.1036,0.514792,3.45518,
0.003549,69.7042,0.484824,3.48521,
0.00355,70.3035,0.454915,3.51518,
0.003551,70.9017,0.425067,3.54508,
0.003552,71.4987,0.395282,3.57493,
0.003553,72.0944,0.36556,3.60472,
0.003554,72.6888,0.335902,3.63444,
0.003555,73.282,0.30631,3.6641,
0.003556,73.8738,0.276785,3.69369,
0.003557,74.4643,0.247328,3.72321,
0.003558,75.0534,0.217941,3.75267,
0.003559,75.6412,0.188623,3.78206,
0.00356,76.2275,0.159377,3.81138,
0.003561,76.8125,0.130204,3.84062,
0.003562,77.3959,0.101105,3.8698,
0.003563,77.9779,0.07208,3.8989,
0.003564,78.5584,0.0431317,3.92792,
0.003565,79.1374,0.0142605,3.95687,
0.003566,79.7148,-0.0145322,3.98574,
0.003567,80.2906,-0.0432454,4.01453,
0.003568,80.8649,-0.0718779,4.04325,
0.003569,81.4376,-0.100429,4.07188,
0.00357,82.0086,-0.128896,4.10043,
0.003571,82.5779,-0.15728,4.1289,
0.003572,83.1456,-0.185579,4.15728,
0.003573,83.7116,-0.213791,4.18558,
0.003574,84.2758,-0.241916,4.21379,
0.003575,84.8383,-0.269952,4.24192,
0.003576,85.399,-0.297899,4.26995,
0.003577,85.958,-0.325755,4.2979,
0.003578,86.5151,-0.35352,4.32576,
0.003579,87.0704,-0.381191,4.35352,
0.00358,87.6238,-0.408768,4.38119,
0.003581,88.1754,-0.436251,4.40877,
0.003582,88.725,-0.463637,4.43625,
0.003583,89.2727,-0.490926,4.46364,
0.003584,89.8185,-0.518116,4.49093,
0.003585,90.3623,-0.545207,4.51812,
0.003586,90.9041,-0.572198,4.54521,
0.003587,91.444,-0.599087,4.5722,
0.003588,91.9817,-0.625873,4.59909,
0.003589,92.5175,-0.652556,4.62587,
0.00359,93.0511,-0.679134,4.65256,
0.003591,93.5827,-0.705606,4.67913,
0.003592,94.1121,-0.731972,4.70561,
0.003593,94.6394,-0.758229,4.73197,
0.003594,95.1646,-0.784378,4.75823,
0.003595,95.6876,-0.810417,4.78438,
0.003596,96.2083,-0.836345,4.81042,
0.003597,96.7269,-0.862161,4.83634,
0.003598,97.2432,-0.887864,4.86216,
0.003599,97.7573,-0.913452,4.88786,
0.0036,98.269,-0.938926,4.91345,
0.003601,98.7785,-0.964284,4.93893,
0.003602,99.2857,-0.989525,4.96428,
0.003603,99.7905,-1.01465,4.98952,
0.003604,100.293,-1.03965,5.01465,
0.003605,100.793,-1.06454,5.03965,
0.003606,101.291,-1.0893,5.06454,
0.003607,101.786,-1.11394,5.0893,
0.003608,102.279,-1.13846,5.11394,
0.003609,102.769,-1.16285,5.13846,
0.00361,103.257,-1.18712,5.16285,
0.003611,103.742,-1.21126,5.18712,
0.003612,104.225,-1.23528,5.21126,
0.003613,104.706,-1.25917,5.23528,
0.003614,105.183,-1.28293,5.25917,
0.003615,105.659,-1.30656,5.28293,
0.003616,106.131,-1.33006,5.30656,
0.003617,106.601,-1.35343,5.33006,
0.003618,107.069,-1.37666,5.35343,
0.003619,107.533,-1.39977,5.37666,
0.00362,107.995,-1.42274,5.39977,
0.003621,108.455,-1.44557,5.42274,
0.003622,108.911,-1.46827,5.44557,
0.003623,109.365,-1.49083,5.46827,
0.003624,109.817,-1.51325,5.49083,
0.003625,110.265,-1.53553,5.51325,
0.003626,110.711,-1.55768,5.53553,
0.003627,111.154,-1.57968,5.55768,
0.003628,111.594,-1.60155,5.57968,
0.003629,112.031,-1.62327,5.60155,
0.00363,112.465,-1.64484,5.62327,
0.003631,112.897,-1.66628,5.64484,
0.003632,113.326,-1.68757,5.66628,
0.003633,113.751,-1.70871,5.68757,
0.003634,114.174,-1.72971,5.70871,
0.003635,114.594,-1.75056,5.72971,
0.003636,115.011,-1.77126,5.75056,
0.003637,115.425,-1.79181,5.77126,
0.003638,115.836,-1.81221,5.79181,
0.003639,116.244,-1.83247,5.81221,
0.00364,116.649,-1.85257,5.83247,
0.003641,117.051,-1.87252,5.85257,
0.003642,117.45,-1.89231,5.87252,
0.003643,117.846,-1.91195,5.89231,
0.003644,118.239,-1.93144,5.91195,
0.003645,118.629,-1.95078,5.93144,
0.003646,119.016,-1.96995,5.95078,
0.003647,119.399,-1.98897,5.96995,
0.003648,119.779,-2.00783,5.98897,
0.003649,120.157,-2.02654,6.00783,
0.00365,120.531,-2.04508,6.02654,
0.003651,120.902,-2.06347,6.04508,
0.003652,121.269,-2.0817,6.06347,
0.003653,121.634,-2.09976,6.0817,
0.003654,121.995,-2.11766,6.09976,
0.003655,122.353,-2.1354,6.11766,
0.003656,122.708,-2.15298,6.1354,
0.003657,123.06,-2.17039,6.15298,
0.003658,123.408,-2.18764,6.17039,
0.003659,123.753,-2.20472,6.18764,
0.00366,124.094,-2.22164,6.20472,
0.003661,124.433,-2.23839,6.22164,
0.003662,124.768,-2.25497,6.23839,
0.003663,125.099,-2.27139,6.25497,
0.003664,125.428,-2.28763,6.27139,
0.003665,125.753,-2.30371,6.28763,
0.003666,126.074,-2.31962,6.30371,
0.003667,126.392,-2.33535,6.31962,
0.003668,126.707,-2.35092,6.33535,
0.003669,127.018,-2.36631,6.35092,
0.00367,127.326,-2.38153,6.36631,
0.003671,127.631,-2.39658,6.38153,
0.003672,127.932,-2.41146,6.39658,
0.003673,128.229,-2.42616,6.41146,
0.003674,128.523,-2.44068,6.42616,
0.003675,128.814,-2.45503,6.44068,
0.003676,129.101,-2.46921,6.45503,
0.003677,129.384,-2.48321,6.46921,
0.003678,129.664,-2.49703,6.48321,
0.003679,129.941,-2.51067,6.49703,
0.00368,130.213,-2.52414,6.51067,
0.003681,130.483,-2.53742,6.52414,
0.003682,130.748,-2.55053,6.53742,
0.003683,131.011,-2.56346,6.55053,
0.003684,131.269,-2.57621,6.56346,
0.003685,131.524,-2.58877,6.57621,
0.003686,131.775,-2.60116,6.58877,
0.003687,132.023,-2.61336,6.60116,
0.003688,132.267,-2.62539,6.61336,
0.003689,132.508,-2.63723,6.62539,
0.00369,132.745,-2.64888,6.63723,
0.003691,132.978,-2.66036,6.64888,
0.003692,133.207,-2.67164,6.66036,
0.003693,133.433,-2.68275,6.67164,
0.003694,133.655,-2.69367,6.68275,
0.003695,133.873,-2.7044,6.69367,
0.003696,134.088,-2.71495,6.7044,
0.003697,134.299,-2.72532,6.71495,
0.003698,134.506,-2.73549,6.72532,
0.003699,134.71,-2.74548,6.73549,
0.0037,134.91,-2.75528,6.74548,
0.003701,135.106,-2.7649,6.75528,
0.003702,135.298,-2.77432,6.7649,
0.003703,135.486,-2.78356,6.77432,
0.003704,135.671,-2.79261,6.78356,
0.003705,135.852,-2.80147,6.79261,
0.003706,136.029,-2.81014,6.80147,
0.003707,136.203,-2.81862,6.81014,
0.003708,136.372,-2.82691,6.81862,
0.003709,136.538,-2.83501,6.82691,
0.00371,136.7,-2.84292,6.83501,
0.003711,136.858,-2.85063,6.84292,
0.003712,137.013,-2.85816,6.85063,
0.003713,137.163,-2.86549,6.85816,
0.003714,137.31,-2.87263,6.86549,
0.003715,137.453,-2.87958,6.87263,
0.003716,137.592,-2.88634,6.87958,
0.003717,137.727,-2.8929,6.88634,
0.003718,137.858,-2.89928,6.8929,
0.003719,137.986,-2.90545,6.89928,
0.00372,138.109,-2.91144,6.90545,
0.003721,138.229,-2.91723,6.91144,
0.003722,138.345,-2.92282,6.91723,
0.003723,138.456,-2.92822,6.92282,
0.003724,138.564,-2.93343,6.92822,
0.003725,138.669,-2.93844,6.93343,
0.003726,138.769,-2.94326,6.93844,
0.003727,138.865,-2.94788,6.94326,
0.003728,138.958,-2.95231,6.94788,
0.003729,139.046,-2.95654,6.95231,
0.00373,139.131,-2.96057,6.95654,
0.003731,139.211,-2.96441,6.96057,
0.003732,139.288,-2.96806,6.96441,
0.003733,139.361,-2.9715,6.96806,
0.003734,139.43,-2.97476,6.9715,
0.003735,139.495,-2.97781,6.97476,
0.003736,139.556,-2.98067,6.97781,
0.003737,139.613,-2.98333,6.98067,
0.003738,139.667,-2.98579,6.98333,
0.003739,139.716,-2.98806,6.98579,
0.00374,139.761,-2.99013,6.98806,
0.003741,139.803,-2.99201,6.99013,
0.003742,139.84,-2.99368,6.99201,
0.003743,139.874,-2.99516,6.99368,
0.003744,139.903,-2.99645,6.99516,
0.003745,139.929,-2.99753,6.99645,
0.003746,139.951,-2.99842,6.99753,
0.003747,139.968,-2.99911,6.99842,
0.003748,139.982,-2.99961,6.99911,
0.003749,139.992,-2.9999,6.99961,
0.00375,139.998,-3,6.9999,
0.003751,140,-2.9999,7,
0.003752,139.998,-2.99961,6.9999,
0.003753,139.992,-2.99911,6.99961,
0.003754,139.982,-2.99842,6.99911,
0.003755,139.968,-2.99753,6.99842,
0.003756,139.951,-2.99645,6.99753,
0.003757,139.929,-2.99516,6.99645,
0.003758,139.903,-2.99368,6.99516,
0.003759,139.874,-2.99201,6.99368,
0.00376,139.84,-2.99013,6.99201,
0.003761,139.803,-2.98806,6.99013,
0.003762,139.761,-2.98579,6.98806,
0.003763,139.716,-2.98333,6.98579,
0.003764,139.667,-2.98067,6.98333,
0.003765,139.613,-2.97781,6.98067,
0.003766,139.556,-2.97476,6.97781,
0.003767,139.495,-2.9715,6.97476,
0.003768,139.43,-2.96806,6.9715,
0.003769,139.361,-2.96441,6.96806,
0.00377,139.288,-2.96057,6.96441,
0.003771,139.211,-2.95654,6.96057,
0.003772,139.131,-2.95231,6.95654,
0.003773,139.046,-2.94788,6.95231,
0.003774,138.958,-2.94326,6.94788,
0.003775,138.865,-2.93844,6.94326,
0.003776,138.769,-2.93343,6.93844,
0.003777,138.669,-2.92822,6.93343,
0.003778,138.564,-2.92282,6.92822,
0.003779,138.456,-2.91723,6.92282,
0.00378,138.345,-2.91144,6.91723,
0.003781,138.229,-2.90545,6.91144,
0.003782,138.109,-2.89928,6.90545,
0.003783,137.986,-2.8929,6.89928,
0.003784,137.858,-2.88634,6.8929,
0.003785,137.727,-2.87958,6.88634,
0.003786,137.592,-2.87263,6.87958,
0.003787,137.453,-2.86549,6.87263,
0.003788,137.31,-2.85816,6.86549,
0.003789,137.163,-2.85063,6.85816,
0.00379,137.013,-2.84292,6.85063,
0.003791,136.858,-2.83501,6.84292,
0.003792,136.7,-2.82691,6.83501,
0.003793,136.538,-2.81862,6.82691,
0.003794,136.372,-2.81014,6.81862,
0.003795,136.203,-2.80147,6.81014,
0.003796,136.029,-2.79261,6.80147,
0.003797,135.852,-2.78356,6.79261,
0.003798,135.671,-2.77432,6.78356,
0.003799,135.486,-2.7649,6.77432,
0.0038,135.298,-2.75528,6.7649,
0.003801,135.106,-2.74548,6.75528,
0.003802,134.91,-2.73549,6.74548,
0.003803,134.71,-2.72532,6.73549,
0.003804,134.506,-2.71495,6.72532,
0.003805,134.299,-2.7044,6.71495,
0.003806,134.088,-2.69367,6.7044,
0.003807,133.873,-2.68275,6.69367,
0.003808,133.655,-2.67164,6.68275,
0.003809,133.433,-2.66036,6.67164,
0.00381,133.207,-2.64888,6.66036,
0.003811,132.978,-2.63723,6.64888,
0.003812,132.745,-2.62539,6.63723,
0.003813,132.508,-2.61336,6.62539,
0.003814,132.267,-2.60116,6.61336,
0.003815,132.023,-2.58877,6.60116,
0.003816,131.775,-2.57621,6.58877,
0.003817,131.524,-2.56346,6.57621,
0.003818,131.269,-2.55053,6.56346,
0.003819,131.011,-2.53742,6.55053,
0.00382,130.748,-2.52414,6.53742,
0.003821,130.483,-2.51067,6.52414,
0.003822,130.213,-2.49703,6.51067,
0.003823,129.941,-2.48321,6.49703,
0.003824,129.664,-2.46921,6.48321,
0.003825,129.384,-2.45503,6.46921,
0.003826,129.101,-2.44068,6.45503,
0.003827,128.814,-2.42616,6.44068,
0.003828,128.523,-2.41146,6.42616,
0.003829,128.229,-2.39658,6.41146,
0.00383,127.932,-2.38153,6.39658,
0.003831,127.631,-2.36631,6.38153,
0.003832,127.326,-2.35092,6.36631,
0.003833,127.018,-2.33535,6.35092,
0.003834,126.707,-2.31962,6.33535,
0.003835,126.392,-2.30371,6.31962,
0.003836,126.074,-2.28763,6.30371,
0.003837,125.753,-2.27139,6.28763,
0.003838,125.428,-2.25497,6.27139,
0.003839,125.099,-2.23839,6.25497,
0.00384,124.768,-2.22164,6.23839,
0.003841,124.433,-2.20472,6.22164,
